TIME_s,VELOCITY_ms,ACCELERATION_mss,ALTITUDE_m
1.46,270.363413504375,30.5963289036758,265.304940212955
1.47,274.159839458442,31.6370149125681,264.62780212878
1.48,274.110654531129,32.5820173254927,266.899987429477
1.49,275.482701572397,33.3355624882383,255.499661718009
1.5,270.599801139275,34.3791280563361,267.386189134205
1.51,272.050846189669,23.0553876762739,271.676410433584
1.52,274.165472909819,9.01267069033652,282.814029154629
1.53,271.947152107721,-4.50993681641851,277.42823292811
1.54,271.43736194641,-64.9968163438348,278.492560114222
1.55,267.406942111453,-121.342356355662,281.067765179347
1.56,268.703920684409,-175.415934453338,299.999629052619
1.57,266.173273842798,-227.826221917838,298.636565837697
1.58,264.035102296392,-278.480152537401,288.08319173765
1.59,259.991683943727,-327.695443661141,292.179692571878
1.6,255.578145407612,-371.919345857888,286.215470886556
1.61,252.496308178644,-382.914976038954,301.553653585884
1.62,249.760104391916,-391.266635422721,292.280345124926
1.63,243.689154209878,-389.80234130278,296.146924626211
1.64,238.104410606646,-388.50222694815,294.768347881608
1.65,239.684692083061,-385.179171648019,316.54654989445
1.66,231.960865771542,-373.227763917245,313.184553146077
1.67,229.796147349687,-361.920288567141,313.88307261382
1.68,226.959832876252,-351.002113211095,320.68945953972
1.69,223.633948465803,-340.689793786975,307.867597359763
1.7,216.813417542324,-330.671220717062,310.2694749791
1.71,211.979828475262,-321.262699469268,322.788374722871
1.72,211.832584883567,-312.20246090045,330.096388914472
1.73,208.615472954105,-303.493527752338,312.856582709733
1.74,208.800027222711,-295.347913312989,328.44347572515
1.75,203.795620583832,-287.198306650077,322.556617803066
1.76,202.526763046614,-279.610596503737,330.92520127922
1.77,197.213973082291,-272.176565371968,342.43319346362
1.78,194.817166862648,-265.161051513899,346.339310687868
1.79,193.108539731925,-258.367933957826,345.302443052001
1.8,187.44207308186,-251.842904567318,340.540692440374
1.81,189.468458151109,-245.591020038305,341.234296509655
1.82,184.208684774631,-239.547457515267,346.560940486915
1.83,182.441434870725,-233.632710036674,339.389768453274
1.84,179.115164925225,-228.197974486008,344.756478275475
1.85,181.644724875002,-222.788531078099,346.110153685812
1.86,177.618487748404,-217.453236179795,349.400504569705
1.87,173.915170487369,-212.631973883674,358.284678981242
1.88,168.784848063535,-207.662937578171,367.911742529933
1.89,173.084318589021,-203.048782780003,356.05123041282
1.9,169.040097643996,-198.48921067364,352.315604880449
1.91,163.74488852013,-194.186757446051,359.881950651624
1.92,161.203334716382,-189.90892613217,370.213733270361
1.93,161.746371959936,-185.859504747092,363.429911079932
1.94,160.361357085767,-181.785901081823,358.384623370432
1.95,156.84187456439,-178.110000418927,363.640883537568
1.96,158.864426608789,-174.44485182559,358.480950518334
1.97,156.657462960095,-170.710750295051,377.619531425299
1.98,151.069284709286,-167.296783715063,377.074312113208
1.99,152.393022037847,-163.923728054727,376.15585162337
2,150.754655041724,-160.640836857941,366.692543493907
2.01,149.746917215201,-157.508851711979,374.31387227981
2.02,146.733369035504,-154.38693247834,379.371250980393
2.03,146.608564984455,-151.436353469896,380.78520808322
2.04,146.772289824859,-148.644349765919,380.434672042741
2.05,141.39665799786,-145.777101165041,386.29649126628
2.06,146.253019909457,-142.976180854991,376.640656780518
2.07,140.15260298895,-140.438490058453,369.910509335088
2.08,138.253340764595,-137.949896480851,384.413385361398
2.09,140.316783875208,-135.327408809327,385.253673523661
2.1,135.385240701412,-132.947427845742,391.994224421805
2.11,136.668898180799,-130.669806476022,378.731506532618
2.12,130.668940652649,-128.291564216902,393.474699061556
2.13,132.553688977136,-125.964556695679,389.505310942723
2.14,131.353952718066,-123.94793154863,389.608614976601
2.15,126.906825541442,-121.677632158044,391.924310046584
2.16,133.925973127083,-119.582638983005,390.710689759774
2.17,130.209561052513,-117.558808642695,387.5606537686
2.18,123.89148247414,-115.703434311343,398.27886737567
2.19,123.395502664596,-113.781318325204,403.284668903449
2.2,123.299601176717,-111.875422062954,400.445331421271
2.21,124.110604628916,-110.09728307965,400.772030198218
2.22,121.629345548515,-108.338961006507,405.783736202381
2.23,123.456045749265,-106.550438464304,402.389412890021
2.24,119.64002134518,-104.89916786609,409.400277345251
2.25,118.933329427097,-103.249860432926,399.910415333673
2.26,119.573022946813,-101.778000108572,397.7502326811
2.27,117.605436721475,-100.153248211366,409.159023772866
2.28,114.930477430609,-98.6559179004971,402.823404773683
2.29,113.754785996616,-97.1610975109644,404.350859145038
2.3,114.698137602414,-95.7134182676876,410.113736564983
2.31,115.803378580281,-94.2095398461689,417.791992958914
2.32,111.721794011389,-92.7814902518681,418.069813551233
2.33,110.998908727039,-91.5030113895989,417.665324009479
2.34,115.078382505131,-90.090522028489,420.119133729965
2.35,110.408288165699,-88.8538649419783,421.949918541242
2.36,106.717034579754,-87.6261301873425,415.993184241928
2.37,107.257781310597,-86.2549966755298,436.492950202893
2.38,105.065234435501,-85.2494724210644,420.759102536216
2.39,105.101138420052,-83.8325791654787,428.57734695859
2.4,103.051029855775,-82.8384886226032,417.104104666066
2.41,104.434335444112,-81.7220919997488,413.3960756209
2.42,104.043655673802,-80.511114561201,424.707278384782
2.43,102.932003948605,-79.5172284768706,417.264891626994
2.44,102.335034414869,-78.4042593677742,434.967275919898
2.45,97.1505056867569,-77.2622380523759,434.231207117573
2.46,101.837705750262,-76.3087867296383,432.971593369167
2.47,101.597602012323,-75.4254550084436,427.895278320289
2.48,100.772394016342,-74.314025774993,443.163782704983
2.49,99.2477114078152,-73.4570567989567,422.90011068586
2.5,98.4244954166673,-72.5246563198674,432.637001780562
2.51,98.0890870142648,-71.4793027674048,448.211512151623
2.52,95.8648208349235,-70.6682919151892,430.018882489502
2.53,93.8214459845656,-69.6827742911289,444.786510536181
2.54,93.4595676246664,-68.9552570700745,429.562464393312
2.55,95.5687246952915,-67.9198699963564,437.805801870918
2.56,93.6153744113068,-67.1587215005813,455.761346533042
2.57,89.5676285984236,-66.3886445302276,437.228345913583
2.58,88.6925987245834,-65.6339467793813,439.085071641992
2.59,90.3131175938933,-64.8256703767788,442.815262099069
2.6,90.6004643639349,-64.0604372387435,436.8162157122
2.61,88.7826766550297,-63.3564591154213,438.79482711763
2.62,86.9611161657139,-62.5743080200253,447.630934460728
2.63,88.0360255097189,-61.7419727466722,439.408023048986
2.64,87.8543036928453,-61.1603605688627,447.895027503966
2.65,87.9770408974924,-60.3953577863631,443.128698375295
2.66,86.896394511318,-59.6874846687452,454.418323203818
2.67,83.9462234257264,-59.0007575699094,446.106185701023
2.68,84.3398965792171,-58.2660391940592,446.819851582458
2.69,86.0658282110272,-57.7037087674184,452.242538321756
2.7,83.4130929888601,-57.132178098941,447.664175331286
2.71,85.9301205139619,-56.4655592758604,457.937356385795
2.72,82.7135833323414,-55.7953179783992,451.26363225995
2.73,81.8339887099348,-55.1922563489527,450.677164470199
2.74,78.9850608368786,-54.6144701999993,455.283555646907
2.75,82.9884533754663,-54.0372198509943,462.917379290066
2.76,82.8848869604353,-53.5266559016222,448.683559584271
